mmsi,inferred,known
271042517,Set gillnets,
271042520,Tanker,
271042527,Sailing,
271042529,Sailing,
271042530,Sailing,
271042533,Pots and traps,
271042535,Trawlers,
271042537,Sailing,
271042544,Sailing,
271042548,Purse seines,
271042553,Sailing,
271042556,Cargo,
271042558,Sailing,
271042559,Tug,
271042561,Reefer,
271042562,Tanker,
271042565,Trawlers,
271042566,Cargo,
271042567,Tanker,
271042574,Set gillnets,
271042575,Purse seines,
271042576,Pilot,
271042578,Set longlines,
271042579,Tanker,
271042583,Pilot,
271042584,Trawlers,
271042591,Trawlers,
271042594,Pilot,
271042595,Sailing,
271042597,Pilot,
271042598,Cargo,
271042599,Trawlers,
271042601,Cargo,
271042602,Cargo,
271042603,Set longlines,
271042606,Set longlines,
271042609,Sailing,
271042610,Sailing,
271042611,Sailing,
271042622,Reefer,
271042624,Sailing,
271042625,Reefer,
271042638,Reefer,
271042643,Reefer,
271042645,Sailing,
271042647,Sailing,
271042650,Trawlers,
271042652,Sailing,
271042654,Tanker,
271042655,Sailing,
271042656,Sailing,
271042657,Sailing,
271042658,Sailing,
271042660,Set longlines,
271042664,Sailing,
271042675,Reefer,
271042676,Pilot,
271042677,Trawlers,
271042689,Trawlers,
271042692,Tanker,
271042693,Tanker,
271042695,Sailing,
271042696,Pots and traps,
271042698,Sailing,
271042699,Reefer,
271042703,Sailing,
271042704,Pilot,
271042707,Tanker,
271042719,Sailing,
271042729,Pots and traps,
271042730,Sailing,
271042738,Sailing,
271042742,Tug,
271042746,Sailing,
271042752,Set gillnets,
271042753,Set longlines,
271042754,Set longlines,
271042755,Trawlers,
271042757,Pilot,
271042759,Cargo,
271042761,Tanker,
271042763,Reefer,
271042768,Trawlers,
271042771,Tanker,
271042772,Pilot,
271042775,Pilot,
271042783,Sailing,
271042785,Sailing,
271042787,Sailing,
271042796,Sailing,
271042802,Sailing,
271042805,Cargo,
271042815,Tanker,
271042822,Sailing,
271042836,Tanker,
271042838,Sailing,
271042845,Purse seines,
271042849,Set longlines,
271042850,Seismic vessel,
271042854,Sailing,
271042857,Pots and traps,
271042868,Cargo,
271042870,Sailing,
271042874,Sailing,
271042879,Set gillnets,
271042881,Sailing,
271042888,Sailing,
271042895,Reefer,
271042899,Trawlers,
271042904,Trawlers,
271042906,Tug,
271042918,Trawlers,
271042934,Tanker,
271042935,Cargo,
271042938,Pilot,
271042939,Sailing,
271042940,Sailing,
271042941,Sailing,
271042943,Sailing,
271042944,Pilot,
271042945,Sailing,
271042950,Sailing,
271042951,Trawlers,
271042953,Cargo,
271042957,Tug,
271042959,Cargo,
271042960,Reefer,
271042963,Trawlers,
271042964,Sailing,
271042967,Pilot,
271042974,Purse seines,
271042976,Tanker,
271042980,Sailing,
271042993,Reefer,
271042994,Tug,
271042996,Reefer,
271042997,Pilot,
271042998,Sailing,
271043002,Tanker,
271043004,Tanker,
271043008,Tanker,
271043012,Seismic vessel,
271043014,Sailing,
271043015,Sailing,
271043016,Sailing,
271043017,Sailing,
271043018,Sailing,
271043021,Pole and line,
271043022,Reefer,
271043023,Pilot,
271043028,Cargo,
271043029,Set longlines,
271043058,Reefer,
271043059,Sailing,
271043069,Sailing,
271043070,Tug,
271043072,Cargo,
271043081,Pilot,
271043084,Trawlers,
271043090,Set longlines,
271043091,Sailing,
271043094,Cargo,
271043097,Cargo,
271043099,Trawlers,
271043101,Trawlers,
271043110,Sailing,
271043111,Tug,
271043113,Trawlers,
271043115,Sailing,
271043118,Sailing,
271043119,Sailing,
271043122,Sailing,
271043125,Tug,
271043138,Reefer,
271043140,Cargo,
271043142,Pilot,
271043144,Sailing,
271043152,Sailing,
271043163,Reefer,
271043164,Cargo,
271043165,Cargo,
271043166,Sailing,
271043183,Purse seines,
271043185,Sailing,
271043189,Sailing,
271043190,Cargo,
271043192,Sailing,
271043193,Sailing,
271043194,Sailing,
271043195,Pilot,
271043197,Reefer,
271043201,Tanker,
271043211,Sailing,
271043213,Tanker,
271043215,Sailing,
271043216,Sailing,
271043217,Sailing,
271043221,Sailing,
271043226,Sailing,
271043231,Pole and line,
271043240,Cargo,
271043241,Reefer,
271043244,Set gillnets,
271043245,Reefer,
271043248,Set longlines,
271043255,Tanker,
271043257,Reefer,
271043261,Pots and traps,
271043268,Sailing,
271043270,Set gillnets,
271043282,Set gillnets,
271043287,Sailing,
271043294,Set gillnets,
271043295,Tug,
271043298,Trawlers,
271043303,Sailing,
271043305,Trawlers,
271043306,Sailing,
271043309,Trawlers,
271043317,Pilot,
271043318,Pilot,
271043322,Trawlers,
271043323,Sailing,
271043332,Pots and traps,
271043334,Cargo,
271043337,Sailing,
271043341,Purse seines,
271043342,Purse seines,
271043343,Purse seines,
271043344,Trawlers,
271043348,Sailing,
271043349,Sailing,
271043352,Purse seines,
271043353,Purse seines,
271043362,Sailing,
271043375,Pilot,
271043380,Sailing,
271043384,Sailing,
271043388,Pilot,
271043391,Pilot,
271043393,Sailing,
271043394,Sailing,
271043395,Sailing,
271043396,Reefer,
271043398,Cargo,
271043399,Cargo,
271043400,Reefer,
271043401,Pilot,
271043402,Sailing,
271043403,Tanker,
271043404,Tug,
271043405,Set longlines,
271043406,Set longlines,
271043407,Trawlers,
271043408,Tug,
271043410,Tanker,
271043414,Sailing,
271043415,Cargo,
271043423,Pilot,
271043424,Trawlers,
271043429,Pole and line,
271043431,Pilot,
271043432,Pots and traps,
271043433,Sailing,
271043434,Sailing,
271043437,Tanker,
271043443,Trawlers,
271043448,Trawlers,
271043451,Set longlines,
271043454,Sailing,
271043456,Pilot,
271043457,Reefer,
271043459,Trawlers,
271043460,Purse seines,
271043461,Sailing,
271043467,Cargo,
271043468,Cargo,
271043471,Tug,
271043475,Sailing,
271043476,Pilot,
271043479,Set gillnets,
271043480,Seismic vessel,
271043482,Reefer,
271043491,Reefer,
271043496,Sailing,
271043509,Sailing,
271043513,Sailing,
271043514,Pots and traps,
271043517,Trawlers,
271043518,Sailing,
271043519,Reefer,
271043520,Pilot,
271043526,Sailing,
271043540,Cargo,
271043547,Tanker,
271043549,Sailing,
271043555,Sailing,
271043562,Sailing,
271043568,Pilot,
271043572,Sailing,
271043573,Sailing,
271043576,Set longlines,
271043578,Sailing,
271043580,Tanker,
271043593,Set longlines,
271043599,Reefer,
271043603,Sailing,
271043606,Trawlers,
271043617,Sailing,
271043620,Pilot,
271043622,Sailing,
271043624,Sailing,
271043625,Cargo,
271043628,Pilot,
271043630,Sailing,
271043631,Cargo,
271043641,Sailing,
271043661,Trawlers,
271043664,Purse seines,
271043667,Pilot,
271043669,Tanker,
271043673,Pots and traps,
271043674,Reefer,
271043680,Sailing,
271043681,Tanker,
271043688,Trawlers,
271043692,Squid,
271043701,Trawlers,
271043702,Trawlers,
271043704,Trawlers,
271043709,Sailing,
271043710,Sailing,
271043713,Pilot,
271043716,Set gillnets,
271043725,Reefer,
271043732,Reefer,
271043738,Cargo,
271047073,Sailing,
271050429,Sailing,
271055001,Cargo,
271055002,Sailing,
271055003,Trawlers,
271056000,Sailing,
271056001,Sailing,
271056002,Set gillnets,
271056003,Purse seines,
271056004,Purse seines,
271056005,Purse seines,
271056007,Purse seines,
271056010,Purse seines,
271056011,Purse seines,
271056015,Purse seines,
271056016,Trawlers,
271056017,Purse seines,
271056018,Purse seines,
271056019,Purse seines,
271056020,Sailing,
271056022,Purse seines,
271056023,Purse seines,
271056025,Purse seines,
271056026,Purse seines,
271056027,Purse seines,
271056028,Purse seines,
271056029,Purse seines,
271056030,Purse seines,
271056031,Purse seines,
271056032,Purse seines,
271056033,Purse seines,
271056034,Set longlines,
271056035,Purse seines,
271056036,Purse seines,
271056040,Purse seines,
271056041,Sailing,
271056042,Purse seines,
271056045,Purse seines,
271056046,Purse seines,
271056047,Purse seines,
271056050,Purse seines,
271056053,Sailing,
271056054,Sailing,
271056056,Purse seines,
271056059,Purse seines,
271056066,Purse seines,
271056068,Set longlines,
271056071,Trawlers,
271056072,Purse seines,
271056073,Purse seines,
271056076,Set longlines,
271056077,Trawlers,
271062000,Purse seines,
271062001,Tug,
271062002,Purse seines,
271062007,Set longlines,
271062010,Purse seines,
271062014,Trawlers,
271062015,Trawlers,
271062017,Purse seines,
271062018,Set gillnets,
271062021,Purse seines,
271062022,Purse seines,
271062023,Purse seines,
271062024,Purse seines,
271062025,Purse seines,
271062026,Set longlines,
271062027,Sailing,
271062028,Purse seines,
271062029,Purse seines,
271062033,Purse seines,
271062034,Trawlers,
271062035,Purse seines,
271062037,Purse seines,
271062038,Tug,
271062039,Sailing,
271062041,Sailing,
271062042,Purse seines,
271062043,Purse seines,
271062044,Purse seines,
271062045,Tug,
271062046,Purse seines,
271062047,Cargo,
271062048,Purse seines,
271062049,Purse seines,
271062050,Trawlers,
271062052,Purse seines,
271062053,Sailing,
271062055,Trawlers,
271062059,Trawlers,
271062061,Trawlers,
271062062,Trawlers,
271062063,Trawlers,
271062064,Trawlers,
271062065,Set gillnets,
271062066,Trawlers,
271062067,Set gillnets,
271062070,Trawlers,
271062073,Trawlers,
271062074,Sailing,
271062075,Trawlers,
271062076,Tug,
271062083,Trawlers,
271062084,Tanker,
271062085,Trawlers,
271062087,Purse seines,
271062089,Purse seines,
271062090,Trawlers,
271062091,Trawlers,
271062093,Trawlers,
271062097,Trawlers,
271062098,Trawlers,
271062099,Trawlers,
271062104,Purse seines,
271062105,Trawlers,
271062106,Trawlers,
271062108,Purse seines,
271062110,Sailing,
271062113,Trawlers,
271062114,Sailing,
271062115,Purse seines,
271062116,Purse seines,
271062117,Purse seines,
271062118,Purse seines,
271062119,Purse seines,
271062122,Trawlers,
271062127,Trawlers,
271062130,Tug,
271062131,Trawlers,
271062132,Trawlers,
271062142,Trawlers,
271062146,Trawlers,
271062151,Cargo,
271062155,Reefer,
271066000,Purse seines,
271066002,Trawlers,
271066006,Tug,
271069001,Purse seines,
271069002,Set gillnets,
271069004,Purse seines,
271069008,Set gillnets,
271069010,Purse seines,
271069011,Set gillnets,
271069014,Purse seines,
271069015,Purse seines,
271069017,Trawlers,
271069018,Trawlers,
271069019,Purse seines,
271069020,Purse seines,
271069022,Purse seines,
271069023,Purse seines,
271069024,Purse seines,
271069027,Purse seines,
271069029,Purse seines,
271069031,Trawlers,
271069032,Trawlers,
271069033,Trawlers,
271069034,Trawlers,
271069035,Trawlers,
271069038,Purse seines,
271069041,Pilot,
271069042,Purse seines,
271069043,Trawlers,
271069044,Set gillnets,
271070519,Sailing,
271072002,Trawlers,
271072015,Trawlers,
271072017,Trawlers,
271072018,Trawlers,
271072020,Trawlers,
271072021,Trawlers,
271072022,Set gillnets,
271072023,Cargo,
271072024,Purse seines,
271072025,Trawlers,
271072026,Trawlers,
271072027,Pole and line,
271072028,Trawlers,
271072029,Trawlers,
271072030,Trawlers,
271072032,Trawlers,
271072035,Purse seines,
271072036,Purse seines,
271072037,Trawlers,
271072038,Purse seines,
271072041,Purse seines,
271072042,Cargo,
271072043,Trawlers,
271072047,Trawlers,
271072048,Trawlers,
271072050,Trawlers,
271072052,Trawlers,
271072053,Pilot,
271072056,Trawlers,
271072061,Purse seines,
271072065,Trawlers,
271072067,Trawlers,
271072068,Trawlers,
271072070,Trawlers,
271072071,Pilot,
271072072,Trawlers,
271072073,Tug,
271072074,Pilot,
271072075,Trawlers,
271072076,Trawlers,
271072077,Trawlers,
271072078,Trawlers,
271072079,Cargo,
271072080,Trawlers,
271072087,Purse seines,
271072088,Purse seines,
271072091,Trawlers,
271072093,Trawlers,
271072095,Purse seines,
271072100,Tug,
271072101,Pilot,
271072103,Purse seines,
271072104,Sailing,
271072105,Purse seines,
271072106,Purse seines,
271072107,Sailing,
271072109,Tug,
271072111,Trawlers,
271072113,Trawlers,
271072117,Trawlers,
271072118,Purse seines,
271072119,Squid,
271072120,Tug,
271072121,Purse seines,
271072122,Pilot,
271072123,Pilot,
271072124,Sailing,
271072127,Purse seines,
271072128,Trawlers,
271072131,Trawlers,
271072134,Sailing,
271072137,Cargo,
271072138,Trawlers,
271072139,Set gillnets,
271072141,Trawlers,
271072148,Trawlers,
271072151,Trawlers,
271072153,Trawlers,
271072156,Trawlers,
271072161,Sailing,
271072163,Purse seines,
271072164,Purse seines,
271072165,Purse seines,
271072166,Trawlers,
271072168,Set gillnets,
271072172,Purse seines,
271072173,Purse seines,
271072175,Trawlers,
271072176,Purse seines,
271072179,Trawlers,
271072183,Seismic vessel,
271072184,Purse seines,
271072186,Trawlers,
271072187,Trawlers,
271072188,Purse seines,
271072189,Trawlers,
271072190,Purse seines,
271072195,Sailing,
271072196,Tanker,
271072197,Sailing,
271072198,Sailing,
271072200,Tanker,
271072201,Purse seines,
271072202,Trawlers,
271072203,Purse seines,
271072204,Purse seines,
271072206,Pilot,
271072207,Cargo,
271072208,Set gillnets,
271072210,Set gillnets,
271072211,Set gillnets,
271072212,Trawlers,
271072214,Purse seines,
271072216,Trawlers,
271072217,Purse seines,
271072219,Purse seines,
271072220,Purse seines,
271072224,Cargo,
271072225,Trawlers,
271072226,Trawlers,
271072229,Trawlers,
271072232,Purse seines,
271072237,Purse seines,
271072241,Cargo,
271072244,Purse seines,
271072248,Trawlers,
271072249,Squid,
271072251,Trawlers,
271072252,Trawlers,
271072254,Purse seines,
271072255,Trawlers,
271072256,Reefer,
271072261,Tug,
271072262,Tug,
271072266,Tug,
271072268,Pilot,
271072271,Purse seines,
271072272,Purse seines,
271072274,Trawlers,
271072275,Trawlers,
271072277,Trawlers,
271072279,Trawlers,
271072280,Pilot,
271072283,Trawlers,
271072284,Trawlers,
271072285,Trawlers,
271072286,Purse seines,
271072287,Purse seines,
271072288,Trawlers,
271072293,Trawlers,
271072294,Trawlers,
271072296,Trawlers,
271072297,Trawlers,
271072299,Set longlines,
271072300,Purse seines,
271072304,Trawlers,
271072305,Trawlers,
271072306,Pilot,
271072314,Trawlers,
271072315,Purse seines,
271072316,Purse seines,
271072317,Purse seines,
271072319,Sailing,
271072320,Purse seines,
271072321,Purse seines,
271072324,Set longlines,
271072325,Trawlers,
271072329,Purse seines,
271072331,Set gillnets,
271072332,Tanker,
271072334,Trawlers,
271072335,Set gillnets,
271072337,Trawlers,
271072343,Trawlers,
271072344,Trawlers,
271072346,Purse seines,
271072347,Set gillnets,
271072349,Trawlers,
271072351,Trawlers,
271072352,Trawlers,
271072354,Purse seines,
271072356,Trawlers,
271072357,Purse seines,
271072358,Trawlers,
271072359,Trawlers,
271072361,Purse seines,
271072362,Pilot,
271072363,Trawlers,
271072364,Set longlines,
271072365,Purse seines,
271072367,Tug,
271072372,Purse seines,
271072378,Trawlers,
271072379,Purse seines,
271072381,Purse seines,
271072382,Purse seines,
271072385,Trawlers,
271072386,Trawlers,
271072387,Trawlers,
271072388,Trawlers,
271072390,Pole and line,
271072392,Purse seines,
271072393,Purse seines,
271072399,Purse seines,
271072400,Set gillnets,
271072403,Purse seines,
271072405,Purse seines,
271072406,Purse seines,
271072407,Sailing,
271072408,Purse seines,
271072409,Pole and line,
271072410,Purse seines,
271072414,Purse seines,
271072415,Purse seines,
271072418,Trawlers,
271072419,Purse seines,
271072420,Trawlers,
271072421,Purse seines,
271072422,Trawlers,
271072425,Purse seines,
271072427,Trawlers,
271072429,Trawlers,
271072430,Trawlers,
271072431,Trawlers,
271072438,Trawlers,
271072439,Purse seines,
271072441,Trawlers,
271072447,Purse seines,
271072448,Purse seines,
271072452,Trawlers,
271072453,Trawlers,
271072454,Trawlers,
271072456,Purse seines,
271072457,Purse seines,
271072458,Sailing,
271072459,Cargo,
271072468,Trawlers,
271072469,Trawlers,
271072472,Purse seines,
271072475,Purse seines,
271072476,Purse seines,
271072478,Pilot,
271072479,Purse seines,
271072480,Purse seines,
271072482,Trawlers,
271072483,Trawlers,
271072488,Purse seines,
271072492,Trawlers,
271072494,Pilot,
271072496,Purse seines,
271072497,Trawlers,
271072501,Trawlers,
271072502,Trawlers,
271072503,Tug,
271072505,Trawlers,
271072507,Trawlers,
271072509,Trawlers,
271072511,Trawlers,
271072518,Seismic vessel,
271072520,Trawlers,
271072522,Pilot,
271072527,Purse seines,
271072535,Trawlers,
271072538,Purse seines,
271072539,Trawlers,
271072542,Pilot,
271072543,Trawlers,
271072544,Pole and line,
271072545,Purse seines,
271072546,Trawlers,
271072547,Trawlers,
271072548,Trawlers,
271072549,Trawlers,
271072554,Cargo,
271072555,Purse seines,
271072557,Set gillnets,
271072558,Purse seines,
271072560,Sailing,
271072561,Trawlers,
271072569,Trawlers,
271072570,Tug,
271072572,Trawlers,
271072573,Purse seines,
271072576,Purse seines,
271072577,Purse seines,
271072578,Purse seines,
271072585,Pilot,
271072587,Purse seines,
271072594,Trawlers,
271072595,Set gillnets,
271072598,Trawlers,
271072600,Trawlers,
271072607,Purse seines,
271072608,Purse seines,
271072609,Set gillnets,
271072616,Pilot,
271072618,Sailing,
271072620,Pilot,
271072621,Purse seines,
271072625,Trawlers,
271072628,Trawlers,
271072629,Purse seines,
271072630,Tug,
271072631,Trawlers,
271072636,Trawlers,
271072640,Set gillnets,
271072641,Trawlers,
271072643,Set gillnets,
271072644,Purse seines,
271072646,Cargo,
271072647,Trawlers,
271072650,Trawlers,
271072652,Trawlers,
271072659,Tug,
271072671,Trawlers,
271072673,Trawlers,
271072674,Trawlers,
271072676,Purse seines,
271072677,Trawlers,
271072686,Purse seines,
271072689,Trawlers,
271072690,Trawlers,
271072692,Trawlers,
271072694,Purse seines,
271072698,Purse seines,
271072703,Trawlers,
271072710,Tug,
271072711,Purse seines,
271072712,Trawlers,
271072715,Trawlers,
271072722,Pole and line,
271072729,Purse seines,
271072735,Trawlers,
271072738,Trawlers,
271072740,Purse seines,
271072752,Sailing,
271072753,Tug,
271072755,Purse seines,
271072756,Set gillnets,
271072757,Purse seines,
271072761,Sailing,
271072767,Pilot,
271072771,Purse seines,
271072773,Trawlers,
271072775,Purse seines,
271072791,Trawlers,
271072792,Purse seines,
271072798,Pilot,
271072803,Pole and line,
271072808,Purse seines,
271072812,Trawlers,
271072814,Trawlers,
271072817,Trawlers,
271072822,Trawlers,
271072829,Purse seines,
271072834,Purse seines,
271072836,Purse seines,
271072838,Tanker,
271072843,Purse seines,
271072846,Trawlers,
271072848,Purse seines,
271072849,Purse seines,
271072850,Sailing,
271072851,Purse seines,
271072852,Purse seines,
271072853,Purse seines,
271072854,Purse seines,
271072855,Purse seines,
271072856,Purse seines,
271072858,Trawlers,
271072859,Purse seines,
271072862,Purse seines,
271072866,Purse seines,
271072870,Purse seines,
271072871,Purse seines,
271072875,Purse seines,
271072877,Sailing,
271072878,Purse seines,
271072888,Trawlers,
271072891,Trawlers,
271072897,Trawlers,
271072898,Purse seines,
271072906,Purse seines,
271072911,Trawlers,
271072918,Purse seines,
271072921,Purse seines,
271072923,Purse seines,
271072929,Trawlers,
271072934,Trawlers,
271072938,Trawlers,
271072945,Purse seines,
271072953,Trawlers,
271072954,Purse seines,
271072969,Purse seines,
271072970,Purse seines,
271072974,Pilot,
271072977,Trawlers,
271072981,Trawlers,
271072982,Trawlers,
271072986,Trawlers,
271072987,Trawlers,
271072989,Pilot,
271072990,Trawlers,
271072994,Trawlers,
