mmsi,count
413550850,20142
413550860,27177
413550870,16501
413550880,27735
413550910,39973
413550911,4999
413550920,38896
413550930,33548
413550940,30977
413551000,10398
413551020,5953
413551030,18477
413551040,24593
413551050,36863
413551060,32118
413551070,46212
413551080,10574
413551110,35039
413551130,25318
413551140,32293
413551150,29913
413551160,11444
413551180,28559
413551220,40071
413551250,13389
413551260,2617
413551270,42741
413551390,2462
413551430,49232
413551440,32699
413551460,45921
413551480,50284
413551490,26182
413551510,25715
413551520,24087
413551530,25144
413551540,21886
413551570,21126
413551580,2837
413551610,41454
413551620,23547
413551730,3795
413551740,8825
413551760,10032
413551770,2252
413551780,5240
413551810,2853
413551930,8846
413551940,9763
413551950,2741
413551990,13663
413552000,12533
413552040,16445
413552070,10013
413552080,3888
413552110,2840
413552112,3497
413552120,8458
413552130,3802
413552150,22972
413552180,6128
413552190,8337
413552210,3742
413552220,7356
413552230,8261
413552280,4033
413552290,14775
413552296,4396
413552330,20766
413552340,7240
413552370,19517
413552410,3635
413552480,52977
413552490,49918
413552510,61470
413552550,2204
413552560,21429
413552590,48414
413552640,3083
413552720,2923
413552740,2099
413552790,5039
413552810,4568
413552820,6845
413552830,60818
413552870,41119
413552880,45767
413552890,37457
413552910,27954
413552920,40019
413553000,31305
413553010,72385
413553060,8986
413553090,17968
413553140,64845
413553160,14460
413553180,3332
413553190,6340
413553208,2907
413553210,4291
413553220,7659
413553230,5780
413553250,5159
413553260,6642
413553310,35677
413553320,41068
413553330,99787
413553350,8734
413553380,57631
413553390,58957
413553410,27880
413553420,20850
413553440,7137
413553450,4219
413553460,41957
413553490,2440
413553510,31720
413553520,31919
413553550,36581
413553560,45591
413553580,72476
413553590,36021
413553610,48797
413553620,42279
413553630,39798
413553640,45272
413553650,33852
413553660,56346
413553680,6198
413553690,38697
413553730,6294
413553740,6681
413553750,15263
413553770,37118
413553780,62869
413553790,45674
413553810,60609
413553830,4647
413553840,13319
413553850,77746
413553860,34595
413553880,20988
413553890,70005
413553910,95523
413553920,53033
413553930,31429
413553950,46601
413553960,49161
413553970,67152
413553980,74834
413553990,78647
413554030,16044
413554070,34281
413554080,49622
413554090,30222
413554110,26251
413554120,63066
413554150,42356
413554170,38283
413554210,5856
413554220,52731
413554222,6367
413554240,31656
413554250,49740
413554280,48431
413554290,5596
413554310,10099
413554330,14049
413554340,53111
413554350,3511
413554360,13884
413554370,75257
413554390,33409
413554420,52578
413554450,36701
413554490,16649
413554510,44280
413554530,45949
413554550,18068
413554570,4362
413554580,4260
413554590,16002
413554620,3789
413554630,2770
413554640,2639
413554650,6464
413554660,3878
413554670,4041
413554680,19834
413554740,5407
413554750,3908
413554760,7538
413554770,7974
413554780,5734
413554796,2215
413554810,58648
413554820,6003
413554830,4413
413554860,14105
413554870,2026
413554880,5136
413554890,6264
413554930,7861
413554950,33288
413554960,41897
413554970,16324
413554980,50829
413555010,5465
413555030,7443
413555040,7221
413555050,56149
413555080,69625
413555090,34623
413555110,27127
413555150,5878
413555160,2808
413555170,3547
413555180,16264
413555210,14755
413555212,4741
413555220,18681
413555240,38949
413555250,56005
413555260,2726
413555270,22221
413555310,44650
413555330,23907
413555340,4422
413555360,32449
413555370,15176
413555380,20460
413555390,64633
413555420,33761
413555430,5163
413555480,69012
413555510,16317
413555519,7223
413555520,2681
413555540,31224
413555550,36520
413555555,6861
413555560,50560
413555570,2575
413555580,38300
413555620,12069
413555621,6186
413555630,24974
413555632,30634
413555640,12172
413555650,33910
413555680,3933
413555698,7561
413555766,3630
413555777,2402
413555800,7437
413555820,5178
413555830,6752
413555860,3994
413555887,3394
413555888,3124
413555910,6994
413555950,4826
413556000,47863
413556666,6228
413556677,2201
413556686,2788
413556783,10095
413556785,2337
413556987,3426
413557000,71969
413557260,2749
413558000,55244
413558063,3893
413558501,11157
413558822,7389
413558888,2683
413558963,16793
413559000,41793
413559889,2711
413560012,3711
413560055,3166
413560125,2253
413561000,69916
413562000,72087
413562121,6150
413563000,52235
413563226,5134
413563288,7173
413563322,8571
413563328,19404
413563780,2808
413563786,15500
413564000,48930
413564232,7236
413564278,11357
413564588,2256
413565209,4136
413565234,4418
413565565,8850
413565650,2873
413565656,7539
413565658,2404
413565663,3194
413565678,2748
413565900,2041
413565976,5156
413566000,51764
413566666,7424
413566700,3096
413567413,9658
413567422,24086
413567582,11971
413567600,11814
413567788,14877
413567789,2060
413567800,3578
413567810,2133
413567811,2645
413567822,2381
413567885,2264
413567890,84833
413567891,3860
413567894,2517
413567898,23945
413567987,2287
413568797,2490
413568799,7382
413568801,4948
413568888,2542
413568929,4687
413568933,2815
413568956,2001
413568973,3014
413568977,10762
413568995,8284
413569000,71399
413569833,4066
413569866,4466
413569879,14448
413570060,51658
413570070,42476
413570110,49938
413570120,29357
413570140,52198
413570260,21780
413570270,27378
413570320,45275
413570360,16905
413570390,23304
413570420,21439
413570430,28204
413570450,30540
413570460,39715
413570480,19629
413570510,40627
413570530,33444
413570550,22713
413570560,57390
413570580,43001
413570590,6276
413570610,58451
413570630,64755
413570650,42067
413570660,48388
413570680,25971
413570690,45864
413570710,22480
413570750,63684
413570760,47579
413570790,6426
413570810,3367
413571000,52207
413572000,34248
413573000,47751
413573030,20508
413574000,76095
413574402,5612
413574960,6130
413575000,65907
413576576,5178
413577000,68646
413577211,3779
413578115,9050
413578501,3228
413578921,6639
413579000,73908
413580000,35249
413581000,60161
413582000,36254
413582762,13218
413583000,36823
413584000,22857
413584122,8748
413585000,56453
413585256,27234
413585658,8462
413586745,9967
413586987,8357
413587281,2203
413587464,3674
413587498,2601
413587520,4474
413587521,2989
413587651,20731
413588000,103832
413588521,3402
413588888,2576
413589000,45851
413589723,30110
413589836,5311
413589886,57097
413590000,52101
413590120,41741
413590130,30875
413590160,25397
413590180,24010
413590190,2669
413590210,7907
413590240,17048
413590490,37167
413590540,22905
413590630,72912
413590640,42364
413590710,63581
413590730,60349
413590740,33880
413590830,8484
413590910,26434
413590980,26835
413590990,14546
413591000,38542
413591010,8441
413591020,15515
413591040,22846
413591050,25303
413591070,14415
413591080,41976
413591090,29916
413591110,24368
413591120,10007
413591130,45135
413591140,7799
413591150,12457
413591160,12784
413591170,43539
413591190,4314
413591320,9231
413591340,3802
413591360,26021
413591370,31093
413591380,36651
413591390,23998
413591430,26475
413591440,25525
413591450,52226
413591470,13636
413591540,2781
413591550,2239
413591570,32192
413591610,31618
413591640,13517
413591650,4003
413591660,8236
413591680,32272
413591690,7753
413591730,8720
413591740,43323
413591750,23803
413591770,39039
413591790,19288
413591810,28982
413591820,52325
413591970,14180
413592000,77542
413592040,3500
413592050,4346
413592110,11436
413592130,13209
413592140,32912
413592150,5659
413592180,46570
413592190,29545
413592210,15735
413592220,58550
413592250,77121
413592260,77788
413592270,9435
413592290,68366
413592330,22364
413592350,26625
413592360,73888
413592410,38115
413592440,71517
413592450,17059
413592460,39504
413592470,19680
413592490,52022
413592540,29080
413592550,2274
413592590,45285
413592620,22057
413592630,60666
413592640,4628
413592650,34861
413592660,3690
413592670,4844
413592680,70749
413592750,5434
413592770,4503
413592780,3801
413592790,21308
413592830,5717
413592840,8870
413592860,6183
413592870,48523
413592880,10471
413592890,10024
413592910,13086
413592940,8708
413592950,6225
413592970,5624
413593020,17954
413593090,10008
413593110,3624
413593120,13179
413593130,5450
413593140,12290
413593150,35782
413593160,26769
413593190,7756
413593210,13161
413593230,33943
413593270,42721
413593290,12545
413593299,2437
413593310,50184
413593340,5777
413593350,33316
413593370,7939
413593390,13578
413593410,10768
413593420,30570
413593430,29574
413593440,44507
413593450,18702
413593460,26183
413593480,22434
413593490,18248
413593540,3007
413593550,3090
413595000,62608
413595959,3747
413596000,55477
413597000,67938
413598764,3165
413599000,96556
413599998,8184
413600000,2642
413600118,25322
413600580,3616
413601000,12669
413601175,8220
413602000,6699
413603000,79474
413603067,5622
413603239,2618
413605000,74935
413606000,81439
413606151,8072
413606152,3956
413608000,31521
413609000,57809
413610886,3459
413611000,16355
413611653,36360
413612000,9128
413612098,2896
413613000,45075
413614000,56676
413615000,57185
413615008,6463
413616333,5296
413616616,10969
413618000,63403
413619000,40722
413620000,28867
413620050,12409
413620060,13468
413620070,9828
413620080,10147
413620090,14988
413620110,19304
413620120,15367
413620130,11121
413620140,10410
413620150,21046
413620160,20214
413620170,11778
413620180,4619
413620210,7065
413620220,2570
413620230,2038
413620240,2700
413620250,11566
413620260,6317
413621000,61941
413622000,41264
413623000,61988
413624000,56707
413624041,7203
413625000,89116
413625785,2023
413626000,62725
413627000,56890
413627830,42653
413628000,67428
413630000,49299
413630090,74181
413630110,54287
413630120,62816
413630130,42682
413630140,49327
413630150,51264
413630190,28447
413631000,55969
413632000,41367
413633000,76804
413633205,2911
413633920,8193
413635000,67260
413636000,59352
413636363,2976
413637000,43981
413640000,73890
413641000,65732
413642000,39955
413643000,72803
413644000,17040
413644655,5359
413646000,32361
413647000,44066
413649000,25122
413650000,18198
413651000,85220
413652000,92675
413652377,2082
413653000,69551
413654000,70984
413654822,23802
413655000,37845
413656000,58084
413656566,5011
413656781,3655
413657000,51337
413657291,3348
413657870,13940
413658000,71428
413658310,7997
413659000,51329
413660000,75658
413661000,67877
413661568,5653
413661589,3194
413662000,52686
413662667,6165
413663293,2119
413664000,53094
413665000,27543
413665532,2036
413666000,33234
413666006,11676
413666218,5950
413666422,4618
413666555,8566
413666661,20619
413666666,83143
413666668,6965
413666688,3695
413666777,4676
413666803,7951
413666886,5589
413666888,11709
413666897,6215
413667000,31552
413667587,3969
413667678,6849
413667733,3188
413667752,6496
413667778,2051
413667788,5095
413667789,2934
413668000,61034
413668660,21036
413668893,14966
413668899,3266
413668997,2298
413669000,26236
413669669,4458
413669970,2241
413669988,3435
413669990,2282
413670000,70997
413670066,2147
413671000,65487
413672000,58166
413673000,21359
413674000,63080
413675000,75491
413676000,75854
413677000,66362
413677999,5998
413678000,44553
413678768,5176
413678832,2314
413678954,8414
413678999,3098
413679855,2108
413680000,61004
413681000,78154
413681636,33647
413683000,26588
413683731,3629
413684000,28731
413685000,61659
413686000,68869
413687000,55449
413687999,2003
413688000,43426
413688199,8331
413688626,41617
413688888,4485
413689000,23904
413689789,23768
413690020,12989
413690150,22282
413690160,68666
413690170,36098
413690190,13997
413690220,14473
413690222,6494
413690230,22026
413690240,74624
413690270,62141
413690280,66405
413690450,25566
413690460,70606
413690530,16833
413690570,69557
413690580,24702
413690590,34759
413690610,15672
413690620,52419
413690710,54419
413690760,43022
413690770,11662
413690780,7188
413690810,43913
413690860,54258
413690870,10466
413690880,46925
413690910,14010
413690920,5121
413690950,34373
413690960,21848
413690970,20604
413690990,16137
413691000,58754
413691010,3244
413691060,13150
413691080,2994
413691090,17667
413691160,59775
413691170,124389
413691180,130851
413691210,11659
413691220,6529
413691250,16011
413691270,16546
413691280,58746
413691290,53368
413691310,55957
413691320,88056
413691380,26597
413691459,6496
413691580,20300
413691610,5827
413691630,63916
413691640,47950
413691650,4073
413691690,75066
413691730,13751
413691780,101061
413691790,63781
413691820,11684
413691840,33567
413691850,37218
413691860,43690
413691870,15293
413691888,14270
413691890,70088
413691910,17910
413691930,122850
413691960,7017
413691970,7841
413691980,11708
413692000,78884
413692050,18847
413692060,47428
413692070,43653
413692080,15917
413692090,2124
413692110,37376
413692120,70002
413692130,11981
413692140,41147
413692230,23748
413692240,31460
413692270,31599
413692280,65926
413692290,71651
413692320,10753
413692340,10094
413692360,14748
413692370,73123
413692390,30020
413692440,30497
413692441,4866
413692450,140553
413692490,61943
413692560,26955
413692570,2879
413692650,5817
413692690,72390
413692720,19240
413692750,7168
413692780,8167
413692820,42490
413692840,63706
413692870,70907
413692880,29897
413692890,47277
413692940,37888
413692950,60251
413692970,23078
413692990,28168
413693000,37970
413693010,45828
413693020,51354
413693030,37298
413693040,13381
413693060,60299
413693080,51085
413693090,39742
413693110,42261
413693120,44717
413693130,62909
413693140,59422
413693170,73066
413693180,28873
413693190,119634
413693210,31782
413693220,35119
413693230,65751
413693250,51480
413693260,50570
413693270,12656
413693280,4421
413693290,35503
413693350,100670
413693360,4977
413693370,63319
413693426,2311
413693430,32148
413693440,14972
413693450,16178
413693460,7650
413693530,4277
413693540,6287
413693550,27734
